Round:2; max power:1382.62; sample size:159; Yaw:210.5; Pitch: 21.9
Round:2196; max power:6003.3; sample size:164; Yaw:346.1; Pitch: 88.5
Round:2198; max power:5746.85; sample size:165; Yaw:327.5; Pitch: 37.4
Round:2200; max power:5979.53; sample size:166; Yaw:327.5; Pitch: 37.6
Round:2202; max power:5270.74; sample size:171; Yaw:327.2; Pitch: 37.9
Round:2204; max power:5365.68; sample size:171; Yaw:327.1; Pitch: 38
Round:2206; max power:4414.12; sample size:169; Yaw:327.2; Pitch: 37.4
Round:2208; max power:4531.25; sample size:175; Yaw:319.3; Pitch: 142
Round:2210; max power:4033.21; sample size:173; Yaw:319.4; Pitch: 142.1
Round:2212; max power:4540.65; sample size:172; Yaw:346.3; Pitch: 88.7
Round:2214; max power:4911.15; sample size:168; Yaw:346.3; Pitch: 88.2
Round:2216; max power:5484.97; sample size:167; Yaw:346.3; Pitch: 88.6
Round:2218; max power:6547.91; sample size:165; Yaw:346.2; Pitch: 88.5
Round:2220; max power:6807.66; sample size:161; Yaw:346.3; Pitch: 88.6
Round:2222; max power:7168.21; sample size:155; Yaw:346.2; Pitch: 88.7
Round:2224; max power:6847.33; sample size:158; Yaw:346.3; Pitch: 88.6
Round:2226; max power:7327; sample size:157; Yaw:346.1; Pitch: 88.6
Round:2228; max power:8017.56; sample size:152; Yaw:346; Pitch: 88.6
Round:2230; max power:8217.42; sample size:151; Yaw:346; Pitch: 88.5
Round:2232; max power:7807.87; sample size:148; Yaw:346.1; Pitch: 88.7
Round:2234; max power:6408.73; sample size:151; Yaw:346.2; Pitch: 88.6
Round:2236; max power:6245.01; sample size:148; Yaw:346.4; Pitch: 88.9
Round:2238; max power:6290.73; sample size:151; Yaw:346.7; Pitch: 88.8
Round:2240; max power:5932.68; sample size:150; Yaw:346.6; Pitch: 88.7
Round:2242; max power:6164.03; sample size:155; Yaw:346.7; Pitch: 88.9
Round:2244; max power:5921.01; sample size:153; Yaw:347; Pitch: 88
Round:2246; max power:6050.48; sample size:152; Yaw:346.5; Pitch: 88.7
Round:2248; max power:5880.08; sample size:152; Yaw:346.4; Pitch: 88.7
Round:2250; max power:6038.05; sample size:156; Yaw:347; Pitch: 88.5
Round:2252; max power:5614.03; sample size:154; Yaw:347.1; Pitch: 88.4
Round:2254; max power:5157.93; sample size:156; Yaw:346.7; Pitch: 88.7
Round:2256; max power:6001.94; sample size:151; Yaw:346.8; Pitch: 88.7
Round:2258; max power:5999.34; sample size:153; Yaw:346.8; Pitch: 88.6
Round:2260; max power:5677.52; sample size:156; Yaw:346.8; Pitch: 88.6
Round:2262; max power:5585.79; sample size:156; Yaw:347; Pitch: 88.1
Round:2264; max power:5226.35; sample size:156; Yaw:347; Pitch: 88.5
Round:2266; max power:5187.01; sample size:161; Yaw:347.2; Pitch: 88.6
Round:2268; max power:5794.79; sample size:162; Yaw:347.4; Pitch: 88.9
Round:2270; max power:5807.14; sample size:164; Yaw:347.4; Pitch: 88.4
Round:2272; max power:5976.97; sample size:159; Yaw:347.1; Pitch: 88.8
Round:2274; max power:7028.6; sample size:163; Yaw:347.2; Pitch: 88.7
Round:2276; max power:7069.86; sample size:159; Yaw:347.3; Pitch: 88.9
Round:2278; max power:7065.48; sample size:162; Yaw:347.3; Pitch: 88.8
Round:2280; max power:6090.59; sample size:159; Yaw:347.5; Pitch: 88.6
Round:2282; max power:5970.9; sample size:156; Yaw:347.5; Pitch: 88.9
Round:2284; max power:6319.62; sample size:157; Yaw:347.7; Pitch: 89.5
Round:2286; max power:6945.96; sample size:156; Yaw:347.4; Pitch: 89.7
Round:2288; max power:6233.47; sample size:157; Yaw:347.3; Pitch: 89.4
Round:2290; max power:6361.75; sample size:158; Yaw:347.2; Pitch: 89.2
Round:2292; max power:6205.37; sample size:156; Yaw:296.5; Pitch: 146.4
Round:2294; max power:5289.96; sample size:162; Yaw:347.8; Pitch: 88.9
Round:2296; max power:5754.27; sample size:164; Yaw:296.2; Pitch: 89.5
Round:2298; max power:5914.08; sample size:166; Yaw:296.2; Pitch: 89.6
Round:2300; max power:5452.82; sample size:164; Yaw:347.8; Pitch: 88.8
Round:2302; max power:6431.38; sample size:166; Yaw:347.7; Pitch: 88.7
Round:2304; max power:5598.67; sample size:167; Yaw:347.6; Pitch: 88.8
Round:2306; max power:5151.68; sample size:163; Yaw:347.5; Pitch: 88.8
Round:2308; max power:5202.42; sample size:159; Yaw:348.1; Pitch: 88.8
Round:2310; max power:5951.17; sample size:159; Yaw:348; Pitch: 88.8
Round:2312; max power:5705.59; sample size:162; Yaw:347.7; Pitch: 88.8
Round:2314; max power:5518.6; sample size:162; Yaw:347.5; Pitch: 88.8
Round:2316; max power:5871.51; sample size:159; Yaw:347.4; Pitch: 88.7
Round:2318; max power:5533.03; sample size:156; Yaw:347.7; Pitch: 88.7
Round:2320; max power:4806.29; sample size:161; Yaw:347.7; Pitch: 116.8
Round:2322; max power:5063.13; sample size:158; Yaw:347.8; Pitch: 117.2
Round:2324; max power:4296.97; sample size:162; Yaw:329.5; Pitch: 139.3
Round:2326; max power:4468.84; sample size:162; Yaw:329.4; Pitch: 139
Round:2328; max power:4930.38; sample size:164; Yaw:329.2; Pitch: 138.8
Round:2330; max power:4813.74; sample size:163; Yaw:329.8; Pitch: 139.4
Round:2332; max power:4021.3; sample size:160; Yaw:329.8; Pitch: 139.6
Round:2334; max power:4235.14; sample size:160; Yaw:335.3; Pitch: 57.5
Round:2336; max power:3969.47; sample size:162; Yaw:347.4; Pitch: 20.6
Round:2338; max power:4522.75; sample size:159; Yaw:335.5; Pitch: 57.7
Round:2340; max power:4275.9; sample size:160; Yaw:336.3; Pitch: 120.1
Round:2342; max power:4261.16; sample size:163; Yaw:347.2; Pitch: 88.9
Round:2344; max power:4012.06; sample size:163; Yaw:347.7; Pitch: 88.9
Round:2346; max power:4915.2; sample size:161; Yaw:347.5; Pitch: 88.9
Round:2348; max power:4867.63; sample size:162; Yaw:347.4; Pitch: 88.8
Round:2350; max power:4775.15; sample size:164; Yaw:347.3; Pitch: 88.8
Round:2352; max power:6038.87; sample size:161; Yaw:347.6; Pitch: 89
Round:2354; max power:6862.28; sample size:162; Yaw:347.7; Pitch: 88.7
Round:2356; max power:6128.13; sample size:165; Yaw:348.2; Pitch: 86.7
Round:2358; max power:5958.74; sample size:167; Yaw:348.2; Pitch: 88.8
Round:2360; max power:6505.35; sample size:167; Yaw:348.6; Pitch: 88.1
Round:2362; max power:6717.12; sample size:168; Yaw:348.7; Pitch: 88.6
Round:2364; max power:7114.65; sample size:166; Yaw:348.7; Pitch: 88.1
Round:2366; max power:6504.76; sample size:167; Yaw:348.9; Pitch: 86.9
Round:2368; max power:6384.73; sample size:165; Yaw:349; Pitch: 85.1
Round:2370; max power:7224.37; sample size:165; Yaw:349.2; Pitch: 85.7
Round:2372; max power:6310.26; sample size:163; Yaw:349.3; Pitch: 91.8
Round:2374; max power:6237.65; sample size:162; Yaw:349.4; Pitch: 87
Round:2376; max power:5778.88; sample size:159; Yaw:349.2; Pitch: 87.9
Round:2378; max power:6283.19; sample size:155; Yaw:349; Pitch: 88.7
Round:2380; max power:6815.77; sample size:159; Yaw:348.9; Pitch: 88.7
Round:2382; max power:7057.81; sample size:157; Yaw:348.4; Pitch: 88.7
Round:2384; max power:7508.58; sample size:151; Yaw:348.5; Pitch: 88.7
Round:2386; max power:7530.47; sample size:150; Yaw:347.6; Pitch: 88.8
Round:2388; max power:8586.14; sample size:150; Yaw:347.7; Pitch: 88.8
Round:2390; max power:8011.6; sample size:148; Yaw:347.8; Pitch: 88.9
Round:2392; max power:8940.41; sample size:148; Yaw:347.5; Pitch: 88.9
Round:2394; max power:9167.56; sample size:155; Yaw:347.3; Pitch: 88.8
Round:2396; max power:9679.81; sample size:157; Yaw:347; Pitch: 88.9
Round:2398; max power:8157.46; sample size:156; Yaw:347.3; Pitch: 11.1
Round:2400; max power:8457.94; sample size:162; Yaw:298; Pitch: 89.6
Round:2402; max power:9163.91; sample size:154; Yaw:297.9; Pitch: 89.3
Round:2404; max power:6943.68; sample size:159; Yaw:298.3; Pitch: 144.8
Round:2406; max power:8258.21; sample size:166; Yaw:323.7; Pitch: 132.3
Round:2408; max power:5706.14; sample size:168; Yaw:323.6; Pitch: 132
Round:2410; max power:4873.64; sample size:171; Yaw:323.8; Pitch: 131.8
Round:2412; max power:4631.11; sample size:181; Yaw:323.6; Pitch: 140.9
Round:2414; max power:4039.74; sample size:182; Yaw:323.8; Pitch: 141
Round:2416; max power:4356.72; sample size:173; Yaw:324; Pitch: 141.6
Round:2418; max power:3397.23; sample size:170; Yaw:323; Pitch: 140.8
Round:2420; max power:2203.92; sample size:171; Yaw:315.5; Pitch: 20.5
Round:2422; max power:2237.87; sample size:170; Yaw:315; Pitch: 20.6
Round:2424; max power:2274.48; sample size:162; Yaw:316.5; Pitch: 49.8
Round:2426; max power:2669.99; sample size:159; Yaw:356; Pitch: 14.8
Round:2428; max power:2798.54; sample size:154; Yaw:356.5; Pitch: 98.8
Round:2430; max power:2509.6; sample size:157; Yaw:17.9; Pitch: 93.8
Round:2432; max power:2278.79; sample size:152; Yaw:355.5; Pitch: 74.8
Round:2434; max power:1949.92; sample size:151; Yaw:355.6; Pitch: 74.2
Round:2436; max power:2477.51; sample size:155; Yaw:334.4; Pitch: 49.4
Round:2438; max power:1987.72; sample size:159; Yaw:335.2; Pitch: 48.6
Round:2440; max power:1847.26; sample size:156; Yaw:334.5; Pitch: 77.1
Round:2442; max power:1794.15; sample size:160; Yaw:332.7; Pitch: 117
Round:2444; max power:2027.39; sample size:169; Yaw:333.5; Pitch: 80.2
Round:2446; max power:1600.97; sample size:243; Yaw:318.5; Pitch: 165.2
Round:2448; max power:1160.2; sample size:174; Yaw:295.2; Pitch: 174.2
Round:2450; max power:1319.84; sample size:174; Yaw:295.6; Pitch: 174.7
Round:2452; max power:1122.7; sample size:176; Yaw:349.5; Pitch: 19
Round:2454; max power:1673.21; sample size:171; Yaw:295.4; Pitch: 85.9
Round:2456; max power:1751.92; sample size:175; Yaw:295.4; Pitch: 18
Round:2458; max power:1538.37; sample size:179; Yaw:268.3; Pitch: 32.5
Round:2460; max power:1633.31; sample size:174; Yaw:295.6; Pitch: 7.4
Round:2462; max power:1779.75; sample size:174; Yaw:227.9; Pitch: 13.2
Round:2464; max power:1987.23; sample size:175; Yaw:227.7; Pitch: 12.6
Round:2466; max power:2231.11; sample size:178; Yaw:351.1; Pitch: -1
Round:2468; max power:2685.67; sample size:176; Yaw:269; Pitch: 175.4
Round:2470; max power:2806.84; sample size:172; Yaw:269.1; Pitch: 176.8
Round:2472; max power:2776.81; sample size:176; Yaw:270.9; Pitch: 177
Round:2474; max power:2477.52; sample size:176; Yaw:270.9; Pitch: 177
Round:2476; max power:2965.37; sample size:170; Yaw:270.9; Pitch: 177
Round:2478; max power:2921.99; sample size:169; Yaw:270.9; Pitch: 176.9
Round:2480; max power:2759.19; sample size:168; Yaw:270.8; Pitch: 176.2
Round:2482; max power:2811.51; sample size:168; Yaw:342.6; Pitch: 153.5
Round:2484; max power:3154.11; sample size:167; Yaw:343; Pitch: 153.4
Round:2486; max power:3006.51; sample size:166; Yaw:343; Pitch: 153.3
Round:2488; max power:3401.77; sample size:165; Yaw:342.7; Pitch: 153.3
Round:2490; max power:3514.87; sample size:170; Yaw:342.7; Pitch: 153.3
Round:2492; max power:4019.32; sample size:171; Yaw:342.5; Pitch: 153
Round:2494; max power:4207.87; sample size:169; Yaw:342.7; Pitch: 80.2
Round:2496; max power:3995.8; sample size:174; Yaw:342.9; Pitch: 153.2
Round:2498; max power:3888.41; sample size:172; Yaw:343.1; Pitch: 79.4
Round:2500; max power:3671.25; sample size:175; Yaw:342.9; Pitch: 136.6
Round:2502; max power:4198.7; sample size:174; Yaw:343; Pitch: 153.3
Round:2504; max power:4038.69; sample size:175; Yaw:343.2; Pitch: 153.2
Round:2506; max power:4280.81; sample size:175; Yaw:343.2; Pitch: 153.2
Round:2508; max power:4266.46; sample size:173; Yaw:343.1; Pitch: 153.1
Round:2510; max power:4280.6; sample size:170; Yaw:342.9; Pitch: 153.1
Round:2512; max power:3537.35; sample size:163; Yaw:342.9; Pitch: 153.3
Round:2514; max power:3291.41; sample size:162; Yaw:342.8; Pitch: 24.4
Round:2516; max power:3224.9; sample size:158; Yaw:342.8; Pitch: 153.1
Round:2518; max power:3088.67; sample size:156; Yaw:342.9; Pitch: 153.2
Round:2520; max power:3051.08; sample size:154; Yaw:343.1; Pitch: 24.2
Round:2522; max power:2652.53; sample size:148; Yaw:343.1; Pitch: 153.4
Round:2524; max power:2578.81; sample size:148; Yaw:342.2; Pitch: 159.6
Round:2526; max power:2531.13; sample size:145; Yaw:342; Pitch: 24.2
Round:2528; max power:1948.15; sample size:144; Yaw:342.7; Pitch: 136.9
Round:2530; max power:2048.17; sample size:143; Yaw:343.4; Pitch: 137.1
Round:2532; max power:2149.85; sample size:144; Yaw:343.7; Pitch: 50.6
Round:2534; max power:2527.16; sample size:147; Yaw:344.5; Pitch: 153.6
Round:2536; max power:2468.17; sample size:144; Yaw:344.4; Pitch: 24
Round:2538; max power:2678.1; sample size:146; Yaw:344.3; Pitch: 23.9
Round:2540; max power:2807.48; sample size:145; Yaw:343.9; Pitch: 24
Round:2542; max power:3003.02; sample size:145; Yaw:344.3; Pitch: 24
Round:2544; max power:3381.05; sample size:149; Yaw:344.1; Pitch: 24.1
Round:2546; max power:2758.81; sample size:144; Yaw:344.4; Pitch: 24.1
Round:2548; max power:2836.48; sample size:151; Yaw:344.6; Pitch: 179.8
Round:2550; max power:3425.49; sample size:153; Yaw:344.2; Pitch: 24
Round:2552; max power:3827.43; sample size:154; Yaw:343.8; Pitch: 23.9
Round:2554; max power:3525.01; sample size:153; Yaw:343.8; Pitch: 153.9
Round:2556; max power:3338.03; sample size:154; Yaw:343.7; Pitch: 23.8
Round:2558; max power:2991.76; sample size:159; Yaw:343.5; Pitch: 153.9
Round:2560; max power:2489.32; sample size:162; Yaw:343.1; Pitch: 153.8
Round:2562; max power:2641.51; sample size:164; Yaw:287.2; Pitch: 27.6
Round:2564; max power:2394.2; sample size:164; Yaw:287.1; Pitch: 27.8
Round:2566; max power:3065.06; sample size:163; Yaw:287.2; Pitch: 27.8
Round:2568; max power:2633.72; sample size:160; Yaw:287.2; Pitch: 173
Round:2570; max power:2522.43; sample size:161; Yaw:287.2; Pitch: 173.1
Round:2572; max power:2552.3; sample size:161; Yaw:286.9; Pitch: 173.1
Round:2574; max power:2386.98; sample size:161; Yaw:271; Pitch: 7
Round:2576; max power:2294.5; sample size:161; Yaw:269.8; Pitch: 7.1
Round:2578; max power:2778.09; sample size:162; Yaw:270.6; Pitch: 7.1
Round:2580; max power:3002.91; sample size:159; Yaw:270.7; Pitch: 6.9
Round:2582; max power:3373.57; sample size:159; Yaw:270.7; Pitch: 7
Round:2584; max power:3979.15; sample size:159; Yaw:270.7; Pitch: 7.1
Round:2586; max power:3623.31; sample size:165; Yaw:270.9; Pitch: 7.1
Round:2588; max power:3850.74; sample size:167; Yaw:271.1; Pitch: 7.1
Round:2590; max power:3877.57; sample size:166; Yaw:271.2; Pitch: 177.7
Round:2592; max power:3499.28; sample size:166; Yaw:271.2; Pitch: 177.9
Round:2594; max power:3453.98; sample size:167; Yaw:271.2; Pitch: 176.1
Round:2596; max power:3391.79; sample size:167; Yaw:271.4; Pitch: 175.6
Round:2598; max power:3500.98; sample size:165; Yaw:271.4; Pitch: 6.8
Round:2600; max power:3500.96; sample size:167; Yaw:271.4; Pitch: 6.7
Round:2602; max power:3192.72; sample size:168; Yaw:271.2; Pitch: 6.7
Round:2604; max power:2867.1; sample size:169; Yaw:271.2; Pitch: 176.5
Round:2606; max power:3076.1; sample size:166; Yaw:271.2; Pitch: 176.3
Round:2608; max power:3108.07; sample size:166; Yaw:344.5; Pitch: 23.8
Round:2610; max power:3340.58; sample size:167; Yaw:344.6; Pitch: 137.1
Round:2612; max power:3106.75; sample size:165; Yaw:271.1; Pitch: 176.6
Round:2614; max power:2792.64; sample size:164; Yaw:270.8; Pitch: 177.2
Round:2616; max power:2993.73; sample size:165; Yaw:344.7; Pitch: 136.9
Round:2618; max power:2540.96; sample size:162; Yaw:344.4; Pitch: 137
Round:2620; max power:2225.5; sample size:158; Yaw:344.6; Pitch: 137
Round:2622; max power:2334.33; sample size:155; Yaw:344.7; Pitch: 154.4
Round:2624; max power:2269.12; sample size:158; Yaw:344.4; Pitch: 154.3
Round:2626; max power:2314.41; sample size:159; Yaw:344.7; Pitch: 154.3
Round:2628; max power:2222.64; sample size:163; Yaw:344.7; Pitch: 154.1
Round:2630; max power:2286.34; sample size:160; Yaw:344.7; Pitch: 154.1
Round:2632; max power:3171.82; sample size:162; Yaw:344.7; Pitch: 154.2
Round:2634; max power:2864.41; sample size:162; Yaw:344.7; Pitch: 154.4
Round:2636; max power:3050.96; sample size:161; Yaw:344.7; Pitch: 154.2
Round:2638; max power:3183.41; sample size:162; Yaw:344.7; Pitch: 23.5
Round:2640; max power:3608.93; sample size:163; Yaw:273; Pitch: 6.7
Round:2642; max power:3126.95; sample size:164; Yaw:273; Pitch: 6.7
Round:2644; max power:2806.42; sample size:159; Yaw:273.1; Pitch: 6.7
Round:2646; max power:2773.93; sample size:162; Yaw:273.1; Pitch: 6.8
Round:2648; max power:3304.17; sample size:157; Yaw:272.7; Pitch: 6.7
Round:2650; max power:3218.71; sample size:160; Yaw:272.7; Pitch: 6.8
Round:2652; max power:3242.56; sample size:161; Yaw:272.5; Pitch: 6.7
Round:2654; max power:3136.02; sample size:163; Yaw:272.7; Pitch: 178.2
Round:2656; max power:3093.19; sample size:163; Yaw:272.5; Pitch: 178.3
Round:2658; max power:2975.11; sample size:169; Yaw:272.8; Pitch: 178.2
Round:2660; max power:2771.13; sample size:166; Yaw:344.6; Pitch: 179.4
Round:2662; max power:2900.65; sample size:165; Yaw:273.2; Pitch: 178.2
Round:2664; max power:3179.4; sample size:166; Yaw:273.3; Pitch: 165.6
Round:2666; max power:4053.86; sample size:166; Yaw:273; Pitch: 177.3
Round:2668; max power:3725.91; sample size:169; Yaw:273; Pitch: 176.9
Round:2670; max power:2166.76; sample size:171; Yaw:272.8; Pitch: 165.7
Round:2672; max power:1785.19; sample size:171; Yaw:273; Pitch: 7.4
Round:2674; max power:1256.05; sample size:170; Yaw:273.8; Pitch: 14.3
Round:2676; max power:1233.35; sample size:165; Yaw:98.5; Pitch: -0.5
Round:2678; max power:1234.39; sample size:168; Yaw:300.6; Pitch: -0.1
Round:2680; max power:1076.9; sample size:173; Yaw:96.3; Pitch: -0.3
Round:2682; max power:1595.38; sample size:180; Yaw:4.3; Pitch: 77.7
Round:2684; max power:1934.93; sample size:179; Yaw:278.4; Pitch: 7.4
Round:2686; max power:2536.58; sample size:181; Yaw:278.7; Pitch: 102.3
Round:2688; max power:1886.9; sample size:185; Yaw:13.1; Pitch: 93.5
Round:2690; max power:4213.77; sample size:102; Yaw:14.8; Pitch: 60.2
Round:2692; max power:2426.31; sample size:191; Yaw:279; Pitch: 155.7
Round:2694; max power:1174.87; sample size:360; Yaw:278.1; Pitch: 166.3
Round:2696; max power:2225.15; sample size:190; Yaw:358.3; Pitch: 131.7
Round:2698; max power:1793.96; sample size:179; Yaw:308.9; Pitch: 166.3
Round:2700; max power:1423.13; sample size:179; Yaw:309.5; Pitch: 165.9
Round:2702; max power:1555.76; sample size:182; Yaw:334.3; Pitch: 75.5
Round:2704; max power:1615.76; sample size:274; Yaw:358.8; Pitch: 28
Round:2706; max power:993.691; sample size:360; Yaw:-0.4; Pitch: 85.6
Round:2708; max power:1531.65; sample size:357; Yaw:358.7; Pitch: 83.7
Round:2710; max power:933.431; sample size:444; Yaw:359.4; Pitch: 82.4
Round:2712; max power:1744.67; sample size:170; Yaw:359.2; Pitch: 6.2
Round:2714; max power:1627.82; sample size:168; Yaw:324.2; Pitch: 101.6
Round:2716; max power:1697.88; sample size:166; Yaw:324.2; Pitch: 38.9
Round:2718; max power:1939.75; sample size:166; Yaw:324.3; Pitch: 24.8
Round:2720; max power:2229.54; sample size:165; Yaw:338.4; Pitch: 31.2
Round:2722; max power:2044.89; sample size:170; Yaw:338.6; Pitch: 31.2
Round:2724; max power:2154.93; sample size:169; Yaw:333.1; Pitch: 151.7
Round:2726; max power:2509.75; sample size:172; Yaw:325; Pitch: 23.9
Round:2728; max power:2285.93; sample size:171; Yaw:325.1; Pitch: 23.7
Round:2730; max power:2020.83; sample size:174; Yaw:338.9; Pitch: 29.9
Round:2732; max power:1913.59; sample size:176; Yaw:339; Pitch: 29.6
Round:2734; max power:2207.61; sample size:179; Yaw:333.2; Pitch: 99.6
Round:2736; max power:2412.6; sample size:179; Yaw:339.7; Pitch: 102.4
Round:2738; max power:2174.25; sample size:182; Yaw:339.7; Pitch: 75.9
Round:2740; max power:2312.03; sample size:184; Yaw:346.7; Pitch: 134.9
Round:2742; max power:2217.48; sample size:184; Yaw:-0.4; Pitch: 101.7
Round:2744; max power:2336.96; sample size:184; Yaw:339.3; Pitch: 80
Round:2746; max power:2647.77; sample size:185; Yaw:339.4; Pitch: 80.8
Round:2748; max power:2445.47; sample size:184; Yaw:339.2; Pitch: 84.7
Round:2750; max power:2820.86; sample size:186; Yaw:339.3; Pitch: 88.2
Round:2752; max power:2478.11; sample size:183; Yaw:339.2; Pitch: 88
Round:2754; max power:2340.74; sample size:184; Yaw:339; Pitch: 88.6
Round:2756; max power:2434.74; sample size:181; Yaw:339; Pitch: 88.6
Round:2758; max power:2317.89; sample size:179; Yaw:339; Pitch: 138.3
Round:2760; max power:2202.54; sample size:178; Yaw:339.2; Pitch: 88.9
Round:2762; max power:2138.21; sample size:177; Yaw:0.4; Pitch: 105.2
Round:2764; max power:2624.53; sample size:174; Yaw:0.5; Pitch: 104.1
Round:2766; max power:2843.79; sample size:175; Yaw:0.2; Pitch: 103.4
Round:2768; max power:1983.68; sample size:171; Yaw:0.2; Pitch: 104.2
Round:2770; max power:2535.11; sample size:174; Yaw:0.7; Pitch: 102
Round:2772; max power:2438.67; sample size:173; Yaw:0.3; Pitch: 100.9
Round:2774; max power:2121.53; sample size:177; Yaw:0.3; Pitch: 101.9
Round:2776; max power:1873.99; sample size:174; Yaw:0.3; Pitch: 100.3
Round:2778; max power:1961.41; sample size:175; Yaw:0.2; Pitch: 96.5
Round:2780; max power:1290.56; sample size:177; Yaw:0.6; Pitch: 92.6
Round:2782; max power:1299.2; sample size:174; Yaw:57.6; Pitch: 162
Round:2784; max power:908.452; sample size:173; Yaw:57.6; Pitch: 162.2
Round:2786; max power:717.502; sample size:172; Yaw:256; Pitch: 5.8
Round:2788; max power:681.235; sample size:170; Yaw:256.8; Pitch: 5.7
Round:2790; max power:1054.12; sample size:168; Yaw:68.9; Pitch: 48.8
Round:2792; max power:1043.35; sample size:166; Yaw:12.5; Pitch: 9.7
Round:2794; max power:1226.07; sample size:166; Yaw:12.1; Pitch: 9.9
Round:2796; max power:1508.96; sample size:167; Yaw:7.3; Pitch: 23.5
Round:2798; max power:1993.44; sample size:158; Yaw:7.2; Pitch: 23.8
Round:2800; max power:1685.36; sample size:157; Yaw:65.4; Pitch: 8
Round:2802; max power:2153.98; sample size:157; Yaw:330.4; Pitch: 153.6
Round:2804; max power:2211.55; sample size:157; Yaw:330.6; Pitch: 154.6
Round:2806; max power:2536.48; sample size:156; Yaw:330.6; Pitch: 154.1
Round:2808; max power:2409.54; sample size:155; Yaw:330.5; Pitch: 154.9
Round:2810; max power:2701.41; sample size:154; Yaw:301.2; Pitch: 30.8
Round:2812; max power:3061.91; sample size:158; Yaw:301.9; Pitch: 30.7
Round:2814; max power:2879.64; sample size:157; Yaw:301.7; Pitch: 30.5
Round:2816; max power:2786.35; sample size:153; Yaw:301.7; Pitch: 30.6
Round:2818; max power:3490.79; sample size:154; Yaw:301.4; Pitch: 31.1
Round:2820; max power:2613.01; sample size:163; Yaw:300.9; Pitch: 31.3
Round:2822; max power:2413.03; sample size:162; Yaw:302.2; Pitch: 31.3
Round:2824; max power:2160.8; sample size:163; Yaw:302.4; Pitch: 31.2
Round:2826; max power:1729.91; sample size:164; Yaw:305.1; Pitch: 147.2
Round:2828; max power:1758.2; sample size:166; Yaw:295.4; Pitch: 39
Round:2830; max power:1860.46; sample size:172; Yaw:295.8; Pitch: 140.2
Round:2832; max power:2189.17; sample size:171; Yaw:295.3; Pitch: 139.8
Round:2834; max power:1758.34; sample size:167; Yaw:295.4; Pitch: 139.7
Round:2836; max power:1889.5; sample size:165; Yaw:295.2; Pitch: 139.9
Round:2838; max power:1561.78; sample size:165; Yaw:347.6; Pitch: 121.7
Round:2840; max power:1242.64; sample size:160; Yaw:295.4; Pitch: 140.3
Round:2842; max power:1279.52; sample size:156; Yaw:295.5; Pitch: 140.1
Round:2844; max power:1205.15; sample size:154; Yaw:295.6; Pitch: 148.1
Round:2846; max power:1290.67; sample size:156; Yaw:296.3; Pitch: 147.4
Round:2848; max power:2011; sample size:152; Yaw:22.3; Pitch: 176.5
Round:2850; max power:2051.56; sample size:150; Yaw:23.3; Pitch: 13.4
Round:2852; max power:2379.9; sample size:149; Yaw:23.1; Pitch: 164.2
Round:2854; max power:2071.74; sample size:144; Yaw:23; Pitch: 13.5
Round:2856; max power:1843.14; sample size:147; Yaw:22; Pitch: 176.6
Round:2858; max power:1678.51; sample size:148; Yaw:22; Pitch: 176.5
Round:2860; max power:1642.41; sample size:149; Yaw:22.5; Pitch: 164
Round:2862; max power:1811.08; sample size:151; Yaw:23; Pitch: 176.6
Round:2864; max power:1893.91; sample size:150; Yaw:23.2; Pitch: 176.9
Round:2866; max power:1808.53; sample size:152; Yaw:193; Pitch: 157.1
Round:2868; max power:1836.49; sample size:151; Yaw:192.6; Pitch: 157.2
Round:2870; max power:1859.15; sample size:147; Yaw:192.6; Pitch: 157.5
Round:2872; max power:1675.38; sample size:151; Yaw:250.9; Pitch: 148.9
Round:2874; max power:1244.98; sample size:154; Yaw:192.8; Pitch: 26.4
Round:2876; max power:1455.93; sample size:156; Yaw:251.2; Pitch: 148.5
Round:2878; max power:1432.34; sample size:154; Yaw:267.7; Pitch: 20.6
Round:2880; max power:1684.29; sample size:151; Yaw:252.1; Pitch: 175.8
Round:2882; max power:1591.71; sample size:157; Yaw:252.4; Pitch: 176.2
Round:2884; max power:1719.08; sample size:155; Yaw:20.8; Pitch: 21.2
Round:2886; max power:1573.37; sample size:160; Yaw:20.7; Pitch: 156.1
Round:2888; max power:1683.83; sample size:159; Yaw:20.8; Pitch: 156.4
Round:2890; max power:1846.18; sample size:157; Yaw:21.1; Pitch: 21.2
Round:2892; max power:2259.74; sample size:160; Yaw:21; Pitch: 156.4
Round:2894; max power:2240.64; sample size:160; Yaw:21.3; Pitch: 20.6
Round:2896; max power:2353.1; sample size:157; Yaw:21.3; Pitch: 20.8
Round:2898; max power:2004.18; sample size:158; Yaw:21.8; Pitch: 21
Round:2900; max power:2196.83; sample size:162; Yaw:97; Pitch: 3.4
Round:2902; max power:2241.62; sample size:160; Yaw:97.4; Pitch: 3.5
Round:2904; max power:2403.67; sample size:159; Yaw:21.7; Pitch: 20.9
Round:2906; max power:2398.42; sample size:158; Yaw:270.5; Pitch: 151.1
Round:2908; max power:2192.85; sample size:164; Yaw:270.4; Pitch: 151.1
Round:2910; max power:1963.23; sample size:162; Yaw:22.7; Pitch: 21.4
Round:2912; max power:1717.45; sample size:167; Yaw:2.4; Pitch: 170.1
Round:2914; max power:2040.51; sample size:169; Yaw:271.6; Pitch: 150.7
Round:2916; max power:1770.36; sample size:167; Yaw:22.6; Pitch: 21
Round:2918; max power:1816.71; sample size:170; Yaw:157.8; Pitch: 0.7
